dataset,graph,n,m,algorithm,algorithmLabel,runtimeMs,ok,message,breakageType,missingMetrics,isPlane,angularResolution,aspectRatio,convexity,edgeLengthDeviation,edgeRatio,edgeOrthogonality,face,nodeUniformity,alignment,spacing
gd_collection,GD02_GD02_236_252_6,14,18,tutte,Tutte,6.922053,1,"Applied Tutte (8-vertex outer face, 1 iters)",ok,,1,0.5528814029550438,0.9999999999999998,0.6,0.7496163224490022,0.1852519681238504,0.3815325384951389,0.8557430061394606,0.7142857142857143,0.7628205128205129,0.6407406017658558
gd_collection,GD02_GD02_25_35_6,23,27,tutte,Tutte,9.147346,1,"Applied Tutte (18-vertex outer face, 1 iters)",ok,,1,0.5589577225440707,0.984807753012208,0.6,0.482695097027692,0.005403257169732946,0.45197526284186995,0.4643771878739992,0.3913043478260869,0.6397897340754484,0.43117754751246745
gd_collection,GD02_GD02_253_260_1,10,14,tutte,Tutte,5.749133,1,"Applied Tutte (9-vertex outer face, 1 iters)",ok,,1,0.4141163956707735,0.9729928628246868,0.6,0.6796416793161704,0.1567502233071954,0.4744250134147233,0.6094218705974664,0.5454545454545454,0.43650793650793673,0.6233905482261027
gd_collection,GD02_GD02_261_272_1,21,27,tutte,Tutte,9.567222,1,"Applied Tutte (13-vertex outer face, 1 iters)",ok,,1,0.7360194652547515,0.9913296335798486,0.8571428571428571,0.8173344079684108,0.23821768234026638,0.5391031593826173,0.9004610489213458,0.6521739130434783,0.49390029325513174,0.759656304193152
gd_collection,GD02_GD02_261_272_2,21,27,tutte,Tutte,9.176868,1,"Applied Tutte (13-vertex outer face, 1 iters)",ok,,1,0.7360194652547515,0.9780930050465875,0.8571428571428571,0.8173344079684107,0.23821768234026675,0.5390691981049068,0.900461048921346,0.7391304347826086,0.5590301830776843,0.7599934661917696
gd_collection,GD02_GD02_273_284_10,9,9,tutte,Tutte,5.947106,1,"Applied Tutte (9-vertex outer face, 1 iters)",ok,,1,0.7777777777777778,0.9848077530122087,1,0.9999999999999998,0.9999999999999991,0.5061728395061731,1,0.75,0.2647058823529412,0.9999999999999998
gd_collection,GD02_GD02_273_284_16,8,8,tutte,Tutte,5.394367,1,"Applied Tutte (8-vertex outer face, 1 iters)",ok,,1,0.75,0.9999999999999996,1,0.9999999999999998,0.999999999999999,0.5000000000000002,1,0.7142857142857143,0.489795918367347,0.9999999999999998
gd_collection,GD02_GD02_273_284_18,5,4,tutte,Tutte,4.233491,1,"Applied Tutte (8-vertex outer face, 1 iters)",ok,,1,0.9999999999999994,0.9999999999999996,1,0.9999999999999996,0.9999999999999988,4.440892098500626e-16,1,0.8,0.5555555555555557,0.9999999999999996
gd_collection,GD02_GD02_273_284_3,8,8,tutte,Tutte,5.158309,1,"Applied Tutte (8-vertex outer face, 1 iters)",ok,,1,0.75,1,1,0.9999999999999996,0.9999999999999986,0.5000000000000006,1,0.7142857142857143,0.489795918367347,0.9999999999999998
gd_collection,GD02_GD02_293_301_11,8,10,tutte,Tutte,5.606724,1,"Applied Tutte (9-vertex outer face, 1 iters)",ok,,1,0.34251553977308075,0.8807653193831906,0.6666666666666666,0.7129669700634752,0.11266044308506089,0.478857568043524,0.6626917737386664,0.7142857142857143,0.35918367346938773,0.6397247131279356
